Date,M03,M06,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09,Y10,Y15,Y20,Y25
2017-07-19,-256.0,-256.0,-256.0,11.904000000000002,12.2,12.4,12.237,12.1,12.809000000000001,12.975,13.113,13.252,13.79,14.31,13.5
2017-07-20,8.205,10.323,10.892999999999999,11.75,12.5,12.55,12.218,12.7,12.75,13.7,12.95,13.3,13.6,13.5,13.5
2017-07-21,8.205,10.308,10.887,11.5,12.4,12.14,12.218,12.806,12.994000000000002,13.41,13.219000000000001,13.3,13.6,13.7,13.5
2017-07-22,8.205,10.308,10.887,11.5,-256.0,11.7,-256.0,12.5,12.6,-256.0,-256.0,-256.0,13.2,13.5,13.8
2017-07-24,-256.0,-256.0,-256.0,11.5,12.4,12.033,12.237,12.584000000000001,12.809000000000001,12.975,13.113,13.252,14.0,13.5,13.5
2017-07-25,8.205,10.308,10.887,11.904000000000002,12.2,12.4,12.238,12.1,12.994000000000002,13.41,13.443,13.252,13.79,13.5,13.5
2017-07-26,-256.0,-256.0,-256.0,11.5,12.390999999999998,12.033,12.218,12.584000000000001,12.809000000000001,12.975,13.113,13.0,14.0,13.7,13.5
2017-07-27,-256.0,-256.0,-256.0,11.904000000000002,12.392000000000001,12.14,12.237,12.427999999999999,12.796,13.337,13.443,13.252,13.6,14.31,14.31
2017-07-28,8.202,10.321,10.894,11.904000000000002,12.390999999999998,12.14,12.237,12.427999999999999,12.796,13.337,13.443,13.252,13.6,14.31,14.0
2017-07-29,8.202,10.321,10.894,11.5,-256.0,11.7,-256.0,12.5,12.6,-256.0,-256.0,-256.0,13.2,14.31,13.8
2017-07-31,-256.0,-256.0,-256.0,11.5,12.392000000000001,11.7,12.237,12.5,12.6,13.337,13.443,13.252,13.2,14.31,14.31
2017-08-01,-256.0,-256.0,-256.0,11.5,12.2,12.4,12.237,12.1,12.6,13.337,13.443,13.252,13.79,14.31,14.31
2017-08-02,-256.0,-256.0,-256.0,11.5,12.392000000000001,12.14,12.218,12.671,12.796,13.337,12.946,13.0,13.6,14.31,14.3
2017-08-03,-256.0,-256.0,-256.0,11.5,12.0,12.14,12.218,12.671,12.796,12.975,12.946,13.0,13.6,14.31,14.3
2017-08-04,8.196,10.324000000000002,10.889000000000001,11.8,12.0,12.35,12.237,12.5,12.5,13.337,13.0,13.252,13.75,14.0,14.31
2017-08-05,-256.0,-256.0,-256.0,11.5,-256.0,12.4,-256.0,12.1,12.809000000000001,12.975,13.113,-256.0,13.4,14.31,13.7
2017-08-06,8.196,10.324000000000002,10.889000000000001,11.5,12.2,12.4,12.237,12.1,12.809000000000001,12.975,13.113,13.252,13.4,14.31,13.7
2017-08-07,-256.0,-256.0,-256.0,11.904000000000002,12.390999999999998,12.033,12.237,12.584000000000001,12.809000000000001,12.975,13.113,13.252,14.0,14.3,14.3
2017-08-08,-256.0,-256.0,-256.0,11.5,12.392000000000001,12.033,12.237,12.5,12.809000000000001,12.975,13.113,13.252,14.0,14.3,14.3
2017-08-09,-256.0,-256.0,-256.0,11.904000000000002,12.392000000000001,12.14,12.237,12.427999999999999,12.796,13.337,13.443,13.252,13.6,14.31,14.3
2017-08-10,8.196,10.324000000000002,10.889000000000001,11.904000000000002,12.392000000000001,12.14,12.237,12.427999999999999,12.796,13.337,13.443,13.252,13.6,14.31,14.31
2017-08-12,-256.0,-256.0,-256.0,11.5,-256.0,11.7,-256.0,12.5,12.6,12.975,13.113,-256.0,13.2,14.3,13.8
2017-08-14,8.199,10.32,10.905,11.905,12.390999999999998,12.14,12.238,12.427999999999999,12.796,13.337,13.443,13.252,13.6,14.31,14.31
2017-08-15,-256.0,-256.0,-256.0,11.0,12.37,12.033,12.436,12.584000000000001,12.809000000000001,12.975,13.113,12.950999999999999,13.440999999999999,14.3,14.3
2017-08-16,-256.0,-256.0,-256.0,11.5,12.37,12.14,12.218,12.671,12.796,12.81,12.946,13.0,13.6,14.3,14.0
2017-08-17,-256.0,-256.0,-256.0,11.0,12.37,12.033,12.436,12.584000000000001,12.809000000000001,12.975,13.113,12.950999999999999,13.440999999999999,14.3,14.0
2017-08-18,8.152999999999999,10.315999999999999,10.905999999999999,11.0,12.37,12.033,12.436,12.584000000000001,12.809000000000001,12.975,13.113,12.950999999999999,13.440999999999999,14.3,14.3
2017-08-19,8.152999999999999,10.315999999999999,10.905999999999999,11.0,-256.0,12.033,-256.0,12.584000000000001,12.809000000000001,12.975,13.113,-256.0,-256.0,14.3,-256.0
2017-08-21,-256.0,-256.0,-256.0,11.102,12.37,12.242,12.436,12.671,12.765999999999998,12.81,12.946,12.950999999999999,13.440999999999999,14.31,13.7
2017-08-22,8.152999999999999,10.315999999999999,10.905999999999999,11.5,12.5,12.55,12.218,12.7,12.75,12.85,12.95,13.0,13.79,13.7,13.5
2017-08-23,-256.0,-256.0,-256.0,11.0,12.15,12.033,12.436,12.584000000000001,12.809000000000001,12.975,13.113,12.950999999999999,13.2,14.0,14.0
2017-08-24,-256.0,-256.0,-256.0,11.0,12.2,12.033,12.436,12.584000000000001,12.809000000000001,12.975,13.113,12.950999999999999,13.79,13.7,13.4
2017-08-25,-256.0,-256.0,-256.0,11.6,12.3,12.14,12.218,12.689,12.645,12.81,13.032,12.815999999999999,13.4,13.99,13.99
2017-08-26,8.152999999999999,10.315999999999999,10.905999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2017-08-28,8.148,10.314,10.909,11.55,12.3,12.35,12.419,12.65,12.85,12.9,13.0,13.004000000000001,13.3,14.31,13.7
2017-08-29,-256.0,-256.0,-256.0,11.6,12.3,12.14,12.218,12.689,12.645,12.81,13.032,12.815999999999999,13.4,13.5,13.5
2017-08-30,-256.0,-256.0,-256.0,11.35,12.15,12.14,12.218,12.689,12.645,12.81,13.032,12.815999999999999,13.4,13.5,13.5
2017-08-31,-256.0,-256.0,-256.0,10.969000000000001,11.955,12.395999999999999,12.529000000000002,12.689,12.696,12.7,12.815999999999999,12.849,13.280999999999999,13.5,13.4
2017-09-01,-256.0,-256.0,-256.0,10.969000000000001,12.3,12.14,12.218,12.689,12.645,12.81,13.032,12.815999999999999,13.4,13.99,13.4
2017-09-02,8.148,10.314,10.909,-256.0,12.3,12.35,-256.0,12.65,12.85,12.9,13.0,-256.0,13.3,13.5,13.5
2017-09-04,8.139,10.315999999999999,10.922,10.97,12.3,12.35,12.218,12.65,12.85,12.9,13.0,12.815999999999999,13.3,13.4,13.4
2017-09-05,-256.0,-256.0,-256.0,10.97,12.3,12.55,12.529000000000002,12.7,12.75,12.85,12.95,13.059000000000001,13.79,13.4,14.0
2017-09-06,-256.0,-256.0,-256.0,10.969000000000001,11.6,12.395999999999999,12.527999999999999,12.6,12.7,12.9,13.032,13.059000000000001,13.25,13.5,13.5
2017-09-07,-256.0,-256.0,-256.0,10.969000000000001,11.6,12.14,12.218,12.689,12.645,12.81,13.032,12.815999999999999,13.4,13.5,13.467
2017-09-08,-256.0,-256.0,-256.0,11.8,12.15,12.4,12.529000000000002,12.55,12.5,12.75,13.0,13.04,13.79,13.467,13.467
2017-09-09,8.139,10.315999999999999,10.922,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2017-09-11,8.13,10.312999999999999,10.92,11.55,12.5,12.35,12.529000000000002,12.65,12.85,12.9,13.0,13.04,13.3,13.4,13.5
2017-09-12,-256.0,-256.0,-256.0,11.55,12.3,12.35,12.508,12.65,12.85,12.9,13.0,13.039000000000001,13.3,13.4,13.5
2017-09-13,-256.0,-256.0,-256.0,11.35,12.3,12.4,12.507,12.65,12.85,12.9,13.0,13.04,13.4,13.4,13.4
2017-09-14,-256.0,-256.0,-256.0,11.35,12.5,12.4,12.507,12.65,12.85,12.9,13.0,13.039000000000001,13.4,13.4,13.5
2017-09-15,8.134,10.314,10.93,11.35,12.072000000000001,12.4,12.507,12.65,12.822000000000001,12.9,13.0,13.04,13.4,13.5,13.5
2017-09-16,-256.0,-256.0,-256.0,11.5,-256.0,-256.0,-256.0,-256.0,12.7,-256.0,-256.0,-256.0,13.25,13.35,13.9
2017-09-18,-256.0,-256.0,-256.0,11.35,12.38,12.097000000000001,12.46,12.65,12.845,12.645,13.0,13.1,13.4,13.5,13.35
2017-09-19,8.134,10.314,10.93,11.55,12.38,12.097000000000001,12.46,12.65,12.845,12.645,13.0,13.1,13.4,13.5,13.4
2017-09-20,-256.0,-256.0,-256.0,11.5,12.3,12.35,12.507,12.65,12.7,12.9,13.0,13.039000000000001,13.25,13.35,13.5
2017-09-21,-256.0,-256.0,-256.0,11.55,12.38,12.097000000000001,12.46,12.65,12.845,12.645,13.0,13.1,13.4,13.5,13.5
2017-09-22,8.129,10.317,10.959000000000001,11.477,12.38,12.14,12.218,12.700999999999999,12.81,12.9,12.815999999999999,12.96,13.4,13.6,13.6
2017-09-23,8.129,10.317,10.959000000000001,11.5,-256.0,-256.0,-256.0,-256.0,12.7,-256.0,-256.0,-256.0,13.25,13.35,13.9
2017-09-25,-256.0,-256.0,-256.0,11.35,12.38,12.4,12.218,12.6,12.7,12.9,12.815999999999999,12.88,13.4,13.5,13.6
2017-09-26,-256.0,-256.0,-256.0,11.35,12.38,12.4,12.218,12.606,12.71,12.9,12.815999999999999,12.96,13.4,13.6,14.0
2017-09-27,-256.0,-256.0,-256.0,11.6,12.15,12.4,12.5,12.55,12.5,12.75,13.0,13.1,13.4,14.0,13.35
2017-09-28,-256.0,-256.0,-256.0,11.71,11.88,12.28,12.5,12.6,12.79,13.0,13.02,13.1,13.3,13.6,13.5
2017-09-29,-256.0,-256.0,-256.0,11.6,12.072000000000001,12.389000000000001,12.5,12.6,12.7,12.9,13.0,13.05,13.2,13.35,13.35
2017-09-30,8.129,10.317,10.959000000000001,11.6,12.15,12.45,12.5,12.65,12.9,12.75,13.15,13.35,-256.0,14.0,-256.0
2017-10-02,8.13,10.317,10.958,11.35,11.8,12.4,12.6,12.6,12.7,12.85,13.0,13.3,13.4,13.4,13.4
2017-10-03,8.13,10.317,10.958,11.35,12.072000000000001,12.4,12.6,12.6,12.7,12.9,13.0,13.3,13.4,13.5,13.4
2017-10-04,-256.0,-256.0,-256.0,11.55,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.3,13.4,13.4
2017-10-05,-256.0,-256.0,-256.0,11.477,12.072000000000001,12.389000000000001,12.508,12.65,12.822000000000001,12.9,13.0,13.099,13.409,13.6,13.3
2017-10-06,8.129,10.319,10.975,12.26,12.389000000000001,12.2,12.5,12.6,12.9,12.8,12.9,13.231,13.1,13.2,13.367
2017-10-07,8.129,10.319,10.975,-256.0,-256.0,-256.0,12.5,12.6,-256.0,-256.0,12.9,-256.0,13.1,13.27,13.35
2017-10-09,-256.0,-256.0,-256.0,12.23,12.15,12.4,12.5,12.636,12.85,12.9,13.038,13.222999999999999,13.1,13.2,13.367
2017-10-10,-256.0,-256.0,-256.0,11.78,12.15,12.4,12.6,12.55,12.5,12.75,13.0,13.2,13.0,13.4,13.283
2017-10-11,-256.0,-256.0,-256.0,12.23,12.15,12.4,12.6,12.65,12.85,12.9,13.0,13.2,13.0,13.4,13.283
2017-10-12,-256.0,-256.0,-256.0,12.23,12.15,12.4,12.5,12.6,12.85,12.9,12.9,13.2,13.0,13.4,13.267999999999999
2017-10-13,8.097000000000001,10.315999999999999,10.989,12.23,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.283
2017-10-14,8.097000000000001,10.315999999999999,10.989,-256.0,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.35
2017-10-15,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,13.4
2017-10-16,-256.0,-256.0,-256.0,12.38,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.255999999999998
2017-10-17,-256.0,-256.0,-256.0,12.23,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.283
2017-10-18,-256.0,-256.0,-256.0,12.38,11.88,12.218,12.6,12.606,12.71,12.88,12.815999999999999,12.88,13.167,13.3,13.283
2017-10-19,-256.0,-256.0,-256.0,12.23,12.3,12.35,12.5,12.6,12.85,12.9,12.9,13.05,13.1,13.136,13.167
2017-10-20,-256.0,-256.0,-256.0,12.23,12.138,12.322000000000001,12.5,12.6,12.85,12.9,12.9,13.05,13.1,13.2,13.35
2017-10-21,8.097000000000001,10.315999999999999,10.989,-256.0,12.3,12.35,-256.0,12.65,-256.0,-256.0,13.0,13.2,13.25,13.3,13.4
2017-10-22,8.097000000000001,10.315999999999999,10.989,12.23,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.4
2017-10-23,8.078,10.314,10.985,12.38,12.15,12.25,12.6,12.75,12.75,12.9,13.1,13.1,13.5,13.4,13.234000000000002
2017-10-24,-256.0,-256.0,-256.0,12.23,12.15,12.4,12.6,12.618,12.85,12.9,13.1,13.177999999999999,13.0,13.4,13.267999999999999
2017-10-25,-256.0,-256.0,-256.0,11.503,12.017000000000001,12.265999999999998,12.472000000000001,12.618,12.85,12.9,13.019,13.177999999999999,13.15,13.306,13.25
2017-10-26,-256.0,-256.0,-256.0,11.503,12.017000000000001,12.265999999999998,12.472000000000001,12.618,12.85,12.9,13.019,13.177999999999999,13.15,13.306,13.284
2017-10-27,-256.0,-256.0,-256.0,11.55,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.51
2017-10-28,-256.0,-256.0,-256.0,-256.0,12.05,12.25,12.4,12.5,-256.0,12.9,12.6,-256.0,13.15,13.3,13.55
2017-10-29,8.078,10.314,10.985,11.55,12.05,12.25,12.4,12.5,12.85,12.9,12.6,13.2,13.15,13.3,13.55
2017-10-30,-256.0,-256.0,-256.0,11.395,12.1,12.25,12.4,12.7,12.85,12.9,12.95,13.177999999999999,13.05,13.3,13.217
2017-10-31,8.078,10.314,10.985,11.519,12.45,12.45,12.6,12.75,12.75,12.95,13.05,13.1,13.5,13.332,13.51
2017-11-01,-256.0,-256.0,-256.0,11.65,12.4,12.4,12.5,12.65,12.75,12.9,12.9,13.05,13.1,13.15,13.283
2017-11-02,-256.0,-256.0,-256.0,11.7,12.1,12.25,12.4,12.7,12.75,12.815999999999999,12.95,13.05,13.05,13.3,13.51
2017-11-03,8.015,10.433,10.995,11.55,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.283
2017-11-04,-256.0,-256.0,-256.0,11.55,12.1,12.25,12.4,12.7,12.85,12.9,12.95,13.2,13.05,13.3,13.55
2017-11-05,8.015,10.433,10.995,-256.0,12.3,12.35,12.5,12.65,-256.0,-256.0,13.0,-256.0,13.25,13.3,13.4
2017-11-06,-256.0,-256.0,-256.0,11.55,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.434000000000001
2017-11-07,8.015,10.433,10.995,11.55,12.14,12.33,12.501,12.636,12.85,12.9,13.019,13.177999999999999,13.25,13.332,13.283
2017-11-08,-256.0,-256.0,-256.0,11.55,12.3,12.3,12.55,12.65,12.85,12.85,12.9,13.2,13.1,13.3,13.51
2017-11-09,-256.0,-256.0,-256.0,11.55,12.3,12.3,12.6,12.65,12.85,12.9,12.9,13.2,13.1,13.15,13.283
2017-11-10,8.015,10.488,11.0,11.55,12.3,12.3,12.6,12.65,12.75,12.85,12.9,12.95,13.1,13.4,13.234000000000002
2017-11-11,8.015,10.488,11.0,11.55,12.15,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.0,13.3,13.5
2017-11-13,-256.0,-256.0,-256.0,11.7,12.15,12.4,12.6,12.5,12.75,12.815999999999999,12.65,13.0,13.0,13.4,13.267999999999999
2017-11-14,-256.0,-256.0,-256.0,11.55,12.15,12.4,12.6,12.636,12.85,12.9,13.019,13.177999999999999,13.0,13.4,13.434000000000001
2017-11-15,-256.0,-256.0,-256.0,11.7,12.15,12.4,12.5,12.5,12.75,12.9,12.65,13.0,13.1,13.3,13.434000000000001
2017-11-16,-256.0,-256.0,-256.0,11.7,12.15,12.4,12.5,12.5,12.85,12.9,12.65,12.95,13.1,13.3,13.234000000000002
2017-11-17,8.008,10.482999999999999,11.004000000000001,11.55,12.15,12.65,12.85,12.87,12.9,12.9,12.9,13.0,13.3,13.5,13.434000000000001
2017-11-20,-256.0,-256.0,-256.0,11.7,11.8,12.35,12.4,12.6,12.75,12.85,12.75,13.1,13.1,13.35,13.234000000000002
2017-11-21,8.008,10.482999999999999,11.004000000000001,11.35,12.15,12.4,12.6,12.5,12.55,12.6,12.9,13.3,13.1,13.4,13.283
2017-11-22,8.008,10.482999999999999,11.004000000000001,11.35,12.15,12.4,12.6,12.75,12.85,12.9,13.05,13.3,13.0,13.4,13.267999999999999
2017-11-23,-256.0,-256.0,-256.0,11.35,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.35,13.3,13.283
2017-11-24,8.011000000000001,10.481,10.019,11.55,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.283
2017-11-25,-256.0,-256.0,-256.0,11.55,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.4
2017-11-27,-256.0,-256.0,-256.0,11.7,12.3,12.35,12.4,12.65,12.85,12.9,12.8,12.85,13.1,13.35,13.267000000000001
2017-11-28,-256.0,-256.0,-256.0,11.55,12.14,12.33,12.501,12.636,12.85,12.9,13.019,13.177999999999999,13.25,13.377,13.267999999999999
2017-11-29,-256.0,-256.0,-256.0,11.35,12.15,12.4,12.6,12.5,12.6,12.7,12.85,13.3,13.0,13.4,13.267999999999999
2017-11-30,-256.0,-256.0,-256.0,11.55,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.283
2017-12-01,8.011000000000001,10.478,11.045,11.35,12.15,12.4,12.6,12.65,12.85,12.9,13.0,13.3,13.0,13.4,13.283
2017-12-02,8.011000000000001,10.478,11.045,11.55,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.4
2017-12-03,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,13.25,13.3,13.4
2017-12-05,-256.0,-256.0,-256.0,11.55,12.14,12.33,12.501,12.636,12.85,12.9,13.019,13.177999999999999,13.25,13.365,13.267999999999999
2017-12-06,-256.0,-256.0,-256.0,11.55,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.284
2017-12-07,-256.0,-256.0,-256.0,11.5,11.8,12.2,12.3,12.4,12.45,12.8,12.95,13.0,13.15,13.3,13.25
2017-12-08,8.011000000000001,10.522,11.075999999999999,11.55,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.37
2017-12-11,-256.0,-256.0,-256.0,11.35,12.2,12.35,12.6,12.65,12.75,12.6,12.9,13.0,13.3,13.15,13.234000000000002
2017-12-13,-256.0,-256.0,-256.0,11.55,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.234000000000002
2017-12-15,8.001,10.529000000000002,11.087,11.35,11.88,12.45,12.49,12.645,12.85,12.815999999999999,12.88,13.38,13.167,13.3,13.267999999999999
2017-12-16,8.001,10.529000000000002,11.087,11.55,12.25,12.35,12.4,12.65,12.85,12.9,13.0,13.2,13.25,13.3,14.0
2017-12-18,-256.0,-256.0,-256.0,11.35,12.15,12.4,12.6,12.65,12.75,12.9,12.9,13.3,13.0,13.4,13.401
2017-12-19,-256.0,-256.0,-256.0,11.35,12.15,12.4,12.6,12.1,12.7,12.7,12.859000000000002,13.3,13.0,13.4,13.267999999999999
2017-12-20,-256.0,-256.0,-256.0,11.35,12.15,12.4,12.5,12.6,12.75,12.7,12.75,13.1,13.2,13.5,13.267999999999999
2017-12-21,-256.0,-256.0,-256.0,11.35,12.15,12.4,12.6,12.1,12.55,12.6,12.65,13.3,13.0,13.4,13.267999999999999
2017-12-22,8.005,10.583,11.128,11.4,12.15,12.44,12.66,12.6,12.75,12.815999999999999,12.75,13.45,13.2,13.3,13.41
2017-12-25,-256.0,-256.0,-256.0,11.482000000000001,12.023,12.308,12.494000000000002,12.574000000000002,12.7,12.7,12.859000000000002,13.072000000000001,13.2,13.457,13.65
2017-12-27,8.005,10.583,11.128,11.35,12.15,12.4,12.6,12.1,12.7,12.815999999999999,12.88,13.3,13.0,13.4,13.41
2017-12-29,8.005,10.583,11.128,11.482000000000001,12.3,12.308,12.5,12.574000000000002,12.7,12.7,12.859000000000002,13.2,13.25,13.3,13.267999999999999
2018-01-02,-256.0,-256.0,-256.0,11.35,11.88,12.44,12.66,12.645,12.7,12.815999999999999,12.88,13.45,13.2,13.3,13.267999999999999
2018-01-03,-256.0,-256.0,-256.0,11.8,12.2,12.4,12.85,12.7,12.85,12.815999999999999,12.88,13.45,13.2,13.3,13.251
2018-01-04,-256.0,-256.0,-256.0,11.7,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.283
2018-01-05,8.005,10.583,11.128,11.55,12.3,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.267999999999999
2018-01-08,8.08,10.685,11.162,12.05,12.2,12.35,12.65,12.65,12.8,12.7,13.05,13.15,13.5,13.3,13.25
2018-01-09,-256.0,-256.0,-256.0,11.7,12.2,12.35,12.5,12.65,12.85,12.9,13.0,13.2,13.25,13.3,13.283
2018-01-10,8.08,10.685,11.162,11.789000000000001,12.239,12.38,12.520999999999999,12.649000000000001,12.85,12.9,12.98,13.085999999999999,13.15,13.306,13.251
2018-01-11,-256.0,-256.0,-256.0,11.789000000000001,12.239,12.38,12.520999999999999,12.649000000000001,12.85,12.9,12.98,13.085999999999999,13.15,13.306,13.251
2018-01-12,8.049,10.661,11.17,11.55,12.2,12.65,12.85,12.87,12.85,12.9,13.0,13.2,13.3,13.5,13.283
2018-01-15,-256.0,-256.0,-256.0,11.783,12.239,12.38,12.520999999999999,12.649000000000001,12.85,12.9,12.98,13.085999999999999,13.15,13.306,13.267000000000001
2018-01-16,-256.0,-256.0,-256.0,11.8,12.0,12.3,12.6,12.65,12.75,12.8,12.85,13.05,13.2,13.3,13.267000000000001
2018-01-17,-256.0,-256.0,-256.0,11.8,12.0,12.3,12.6,12.65,12.55,12.6,12.85,13.05,13.2,13.3,13.267000000000001
2018-01-18,-256.0,-256.0,-256.0,11.622,12.0,12.3,12.6,12.65,12.8,12.8,12.85,13.05,13.2,13.3,13.267000000000001
2018-01-19,8.004,10.640999999999998,11.149000000000001,11.61,11.88,12.44,12.66,12.645,12.75,12.815999999999999,12.88,13.12,13.2,13.3,13.267000000000001
2018-01-23,8.004,10.640999999999998,11.149000000000001,11.95,12.1,12.35,12.5,12.6,12.81,12.88,12.8,12.95,13.2,13.3,13.267999999999999
2018-01-24,-256.0,-256.0,-256.0,11.35,12.15,12.3,12.5,12.65,12.8,12.75,12.9,13.0,13.2,13.2,13.267999999999999
2018-01-25,-256.0,-256.0,-256.0,11.6,12.26,12.46,12.65,12.675999999999998,12.81,12.902000000000001,12.815999999999999,12.95,13.2,13.41,13.49
2018-01-26,8.004,10.564,11.159,11.8,12.2,12.65,12.85,12.87,12.75,12.9,12.9,13.1,13.3,13.5,13.49
2018-01-29,-256.0,-256.0,-256.0,11.6,12.26,12.46,12.6,12.675999999999998,12.81,12.902000000000001,12.81,12.95,13.2,13.41,13.49
2018-01-30,-256.0,-256.0,-256.0,12.15,12.3,12.45,12.65,12.75,12.8,12.9,13.05,13.15,13.5,13.319,13.49
2018-01-31,-256.0,-256.0,-256.0,11.7,12.3,12.35,12.65,12.75,12.8,12.9,13.05,13.15,13.5,13.4,13.49
2018-02-01,-256.0,-256.0,-256.0,11.5,12.3,12.35,12.65,12.4,12.8,12.9,12.95,13.0,13.15,13.3,13.49
2018-02-02,8.005,10.437999999999999,11.155999999999999,11.6,12.3,12.45,12.65,12.75,12.8,12.9,13.05,13.15,13.5,13.41,13.49
2018-02-03,-256.0,-256.0,-256.0,11.7,12.3,12.35,12.65,12.75,12.8,12.9,13.05,13.15,13.5,-256.0,14.0
2018-02-05,-256.0,-256.0,-256.0,11.85,12.1,12.4,12.5,12.55,12.75,12.85,12.9,13.0,13.2,13.3,13.267000000000001
2018-02-06,-256.0,-256.0,-256.0,11.6,12.26,12.46,12.65,12.675999999999998,12.81,12.902000000000001,13.05,13.15,13.2,13.41,13.267000000000001
2018-02-07,-256.0,-256.0,-256.0,11.626,12.3,12.45,12.65,12.75,12.8,12.9,13.05,13.15,13.5,13.341,13.267000000000001
2018-02-08,-256.0,-256.0,-256.0,11.626,12.3,12.45,12.65,12.75,12.8,12.9,13.05,13.15,13.5,13.342,13.267000000000001
2018-02-09,8.045,10.424000000000001,11.159,11.8,12.26,12.46,12.65,12.606,12.795,12.902000000000001,12.815999999999999,13.05,13.2,13.3,13.267000000000001
2018-02-10,-256.0,-256.0,-256.0,11.65,12.0,12.3,12.6,12.675999999999998,12.795,12.902000000000001,12.966,13.05,13.2,13.41,13.6
2018-02-12,8.045,10.424000000000001,11.159,12.0,12.2,12.65,12.85,12.87,12.7,12.85,12.9,13.1,13.3,13.5,13.200999999999999
2018-02-13,-256.0,-256.0,-256.0,11.7,12.3,12.2,12.45,12.75,12.8,12.9,13.05,13.15,13.1,13.29,13.200999999999999
2018-02-14,-256.0,-256.0,-256.0,11.8,12.0,12.2,12.45,12.55,12.75,12.9,12.7,12.8,13.1,13.25,13.2
2018-02-15,-256.0,-256.0,-256.0,11.8,12.26,12.46,12.3,12.606,12.81,12.88,12.815999999999999,12.88,13.1,13.2,13.267000000000001
2018-02-16,8.033,10.402999999999999,11.154000000000002,11.7,12.3,12.2,12.65,12.401,12.56,12.703,12.788,13.15,13.5,13.25,13.267000000000001
2018-02-18,8.033,10.402999999999999,11.154000000000002,11.579,11.889000000000001,12.46,12.319,12.606,12.81,12.88,12.788,12.88,13.2,13.297,13.4
2018-02-19,-256.0,-256.0,-256.0,11.7,12.3,12.35,12.65,12.75,12.8,12.9,13.05,13.15,13.5,13.25,13.184000000000001
2018-02-20,-256.0,-256.0,-256.0,11.8,12.0,12.15,12.35,12.45,12.8,12.9,12.85,12.9,13.05,13.25,13.184000000000001
2018-02-21,-256.0,-256.0,-256.0,11.6,11.873,12.15,12.5,12.401,12.56,12.703,12.8,12.9,13.1,13.2,13.234000000000002
2018-02-22,-256.0,-256.0,-256.0,11.35,12.15,12.4,12.6,12.65,12.75,12.9,13.05,13.3,13.0,13.4,13.488
2018-02-23,8.032,10.395,11.130999999999998,11.6,12.0,12.15,12.505999999999998,12.53,12.65,12.703,12.8,12.9,13.3,13.58,13.267999999999999
2018-02-24,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,12.5,-256.0,-256.0,-256.0,-256.0,-256.0,13.3,13.58,13.4
2018-02-26,-256.0,-256.0,-256.0,12.0,12.2,12.65,12.85,12.87,12.7,12.9,12.9,13.1,13.3,13.5,13.434000000000001
2018-02-27,-256.0,-256.0,-256.0,11.575,12.09,12.35,12.35,12.75,12.8,12.703,13.05,13.15,13.05,13.3,13.217
2018-02-28,-256.0,-256.0,-256.0,11.75,12.1,12.2,12.35,12.4,12.7,12.9,12.8,12.9,13.05,13.3,13.217
2018-03-01,8.032,10.395,11.130999999999998,11.5,11.9,12.4,12.5,12.6,12.75,12.85,12.65,12.95,13.1,13.3,13.234000000000002
2018-03-02,8.029,10.392999999999999,11.135,11.6,12.0,12.15,12.5,12.53,12.65,12.703,12.8,12.9,13.3,13.58,13.488
